"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","15","32","31","7.4","2","0.2","31.405","8.124","149.322","116.742"
"1","17","16","0","0","4.5","2","0.2","0","4.5","0","0"
"1","17","17","0","0","4.9","2","0.2","0","4.9","0","0"
"1","17","18","0","0","3.5","2","0.2","0","3.5","0","0"
"1","17","19","0","0","1.7","3","0.2","0","1.7","0","0"
"1","17","20","0","0","0.9","3","0.2","0","0.9","0","0"
"1","17","21","0","0","0.3","3","0.2","0","0.3","0","0"
"1","17","22","0","0","-0.3","3","0.2","0","-0.3","0","0"
"1","17","23","0","0","-0.2","1","0.2","0","-0.2","0","0"
"1","18","0","0","0","-0.5","2","0.2","0","-0.5","0","0"
"1","18","1","0","0","-1.1","2","0.2","0","-1.1","0","0"
"1","18","2","0","0","-1.7","3","0.2","0","-1.7","0","0"
"1","18","3","0","0","-2.2","2","0.2","0","-2.2","0","0"
"1","18","4","0","0","-1.7","2","0.2","0","-1.7","0","0"
"1","18","5","0","0","-2","2","0.2","0","-2","0","0"
"1","18","6","0","0","-3","1","0.2","0","-3","0","0"
"1","18","7","0","13","-2.9","2","0.2","11.805","-2.654","43.69","14.853"
"1","18","8","54","86","-0.4","1","0.2","138.588","3.82","845.508","788.259"
"1","18","9","403","95","2.4","0","0.2","409.034","19.225","2504.546","2388.51"
"1","18","10","571","89","5.1","1","0.2","540.317","21.708","3298.094","3153.941"
"1","18","11","645","87","5.6","1","0.2","568.423","23.069","3451.079","3301.504"
"1","18","12","636","83","7.2","2","0.2","497.294","19.391","3058.33","2922.672"
"1","18","13","556","78","5.7","3","0.2","359.906","13.021","2234.931","2128.449"
"1","18","14","380","66","6.2","1","0.2","185.623","11.771","1052.508","987.924"
"1","18","15","28","30","4.7","3","0.2","29.393","5.268","144.487","112.078"
"1","18","16","0","0","3","2","0.2","0","3","0","0"
"1","18","17","0","0","1.9","1","0.2","0","1.9","0","0"
"1","18","18","0","0","0.2","1","0.2","0","0.2","0","0"
"1","18","19","0","0","0.3","2","0.2","0","0.3","0","0"
"1","18","20","0","0","-0.1","2","0.2","0","-0.1","0","0"
"1","18","21","0","0","-0.5","2","0.2","0","-0.5","0","0"
"1","18","22","0","0","-1.9","0","0.2","0","-1.9","0","0"
"1","18","23","0","0","-1.9","1","0.2","0","-1.9","0","0"
"1","19","0","0","0","-1.1","1","0.2","0","-1.1","0","0"
"1","19","1","0","0","-2","1","0.2","0","-2","0","0"
"1","19","2","0","0","-3.6","1","0.2","0","-3.6","0","0"
"1","19","3","0","0","-4.5","0","0.2","0","-4.5","0","0"
"1","19","4","0","0","-4.6","1","0.2","0","-4.6","0","0"
"1","19","5","0","0","-4.1","1","0.2","0","-4.1","0","0"
"1","19","6","0","0","-3.3","1","0.2","0","-3.3","0","0"
"1","19","7","0","14","-3.7","1","0.2","12.713","-3.368","47.351","18.384"
"1","19","8","61","90","-2","1","0.2","148.66","2.528","914.465","854.772"
"1","19","9","410","95","0.7","0","0.2","416.076","17.816","2562.526","2444.437"
"1","19","10","573","89","2.6","1","0.2","543.177","19.296","3345.311","3199.484"
"1","19","11","617","91","3.5","1","0.2","555.208","20.561","3400.366","3252.588"
"1","19","12","601","90","4.5","1","0.2","485.347","19.415","2981.822","2848.875"
"1","19","13","518","87","4.1","1","0.2","352.506","14.91","2173.635","2069.325"
"1","19","14","368","68","3.8","1","0.2","185.086","9.361","1063.09","998.131"
"1","19","15","53","33","3.4","1","0.2","35.371","4.426","173.502","140.065"
"1","19","16","0","0","1.2","1","0.2","0","1.2","0","0"
"1","19","17","0","0","-1.1","1","0.2","0","-1.1","0","0"
"1","19","18","0","0","-3.3","1","0.2","0","-3.3","0","0"
"1","19","19","0","0","-3.4","1","0.2","0","-3.4","0","0"
"1","19","20","0","0","-3.4","1","0.2","0","-3.4","0","0"
"1","19","21","0","0","-3.5","1","0.2","0","-3.5","0","0"
"1","19","22","0","0","-3.6","1","0.2","0","-3.6","0","0"
"1","19","23","0","0","-3.6","1","0.2","0","-3.6","0","0"
"1","20","0","0","0","-3.7","1","0.2","0","-3.7","0","0"
"1","20","1","0","0","-3.5","1","0.2","0","-3.5","0","0"
"1","20","2","0","0","-3.3","1","0.2","0","-3.3","0","0"
"1","20","3","0","0","-3.1","1","0.2","0","-3.1","0","0"
"1","20","4","0","0","-3.2","0.7","0.2","0","-3.2","0","0"
"1","20","5","0","0","-3.4","0.3","0.2","0","-3.4","0","0"
"1","20","6","0","0","-3.5","0","0.2","0","-3.5","0","0"
"1","20","7","0","7","-3.4","0.2","0.2","6.356","-3.192","22.964","0"
"1","20","8","0","46","-3.2","0.3","0.2","42.617","-1.623","254.09","217.797"
"1","20","9","1","97","-3.1","0.5","0.2","95.058","0.23","590.531","542.317"
"1","20","10","5","133","-2.9","0.7","0.2","132.473","1.486","828.429","771.786"
"1","20","11","7","149","-2.8","0.8","0.2","147.378","1.948","921.966","862.008"
"1","20","12","6","143","-2.6","1","0.2","138.106","1.624","863.585","805.695"
"1","20","13","6","115","-2.7","0.5","0.2","108.621","1.106","676.127","624.88"
"1","20","14","0","70","-2.7","0","0.2","62.616","-0.139","381.908","341.087"
"1","20","15","0","19","-2.5","0","0.2","16.603","-1.837","88.977","58.535"
"1","20","16","0","0","-2.5","0","0.2","0","-2.5","0","0"
"1","20","17","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","20","18","0","0","-2.2","0","0.2","0","-2.2","0","0"
"1","20","19","0","0","-1.9","0","0.2","0","-1.9","0","0"
"1","20","20","0","0","-1.9","1","0.2","0","-1.9","0","0"
"1","20","21","0","0","-2","1","0.2","0","-2","0","0"
"1","20","22","0","0","-2","1","0.2","0","-2","0","0"
"1","20","23","0","0","-2.1","0","0.2","0","-2.1","0","0"
"1","21","0","0","0","-2.2","0","0.2","0","-2.2","0","0"
"1","21","1","0","0","-2.2","1","0.2","0","-2.2","0","0"
"1","21","2","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","21","3","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","21","4","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","21","5","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","21","6","0","0","-2.5","2","0.2","0","-2.5","0","0"
"1","21","7","0","7","-2.6","1","0.2","6.356","-2.434","22.881","0"
"1","21","8","0","47","-2.7","1","0.2","43.626","-1.372","260.328","223.814"
"1","21","9","1","98","-2.7","0","0.2","95.963","1.231","594.156","545.814"
"1","21","10","5","135","-2.6","0","0.2","134.489","2.909","836.88","779.937"
"1","21","11","7","151","-2.4","1","0.2","149.333","2.166","933.641","873.269"
"1","21","12","7","145","-2.2","1","0.2","140.631","2.101","878.249","819.84"
"1","21","13","7","116","-2.2","0","0.2","109.964","2.305","681.71","630.265"
"1","21","14","0","72","-2","0","0.2","64.439","0.636","392.466","351.27"
"1","21","15","0","20","-2.2","0","0.2","17.48","-1.499","94.757","64.11"
"1","21","16","0","0","-2.3","0","0.2","0","-2.3","0","0"
"1","21","17","0","0","-2.3","0","0.2","0","-2.3","0","0"
"1","21","18","0","0","-2.3","0","0.2","0","-2.3","0","0"
"1","21","19","0","0","-2.5","0","0.2","0","-2.5","0","0"
"1","21","20","0","0","-2.6","0","0.2","0","-2.6","0","0"
"1","21","21","0","0","-2.7","0","0.2","0","-2.7","0","0"
"1","21","22","0","0","-2.7","0","0.2","0","-2.7","0","0"
"1","21","23","0","0","-2.8","0","0.2","0","-2.8","0","0"
"1","22","0","0","0","-3","0","0.2","0","-3","0","0"
"1","22","1","0","0","-3","0","0.2","0","-3","0","0"
"1","22","2","0","0","-3.1","0","0.2","0","-3.1","0","0"
"1","22","3","0","0","-3.1","0","0.2","0","-3.1","0","0"
"1","22","4","0","0","-3.1","0","0.2","0","-3.1","0","0"
"1","22","5","0","0","-3.2","0","0.2","0","-3.2","0","0"
"1","22","6","0","0","-3.2","0","0.2","0","-3.2","0","0"
"1","22","7","0","7","-3.6","0","0.2","6.356","-3.378","22.984","0"
"1","22","8","0","49","-3.7","0","0.2","45.857","-1.83","274.918","237.887"
"1","22","9","1","100","-3.5","0","0.2","98.058","0.516","609.285","560.406"
"1","22","10","6","137","-3.5","0","0.2","137.223","2.121","856.958","799.303"
"1","22","11","7","153","-3.4","0","0.2","151.278","2.794","943.787","883.056"
"1","22","12","7","147","-3.4","0","0.2","142.533","2.437","889.213","830.415"
"1","22","13","7","119","-3.3","0","0.2","112.848","1.323","702.768","650.577"
"1","22","14","0","74","-3.3","0","0.2","66.257","-0.589","406.104","364.425"
"1","22","15","0","22","-3.5","0","0.2","19.235","-2.727","106.178","75.127"
"1","22","16","0","1","-3.7","0","0.2","0","-3.7","0","0"
"1","22","17","0","0","-3.8","0","0.2","0","-3.8","0","0"
"1","22","18","0","0","-3.9","0","0.2","0","-3.9","0","0"
"1","22","19","0","0","-3.9","0","0.2","0","-3.9","0","0"
"1","22","20","0","0","-4.3","0","0.2","0","-4.3","0","0"
"1","22","21","0","0","-4.1","0","0.2","0","-4.1","0","0"
"1","22","22","0","0","-4.2","0","0.2","0","-4.2","0","0"
"1","22","23","0","0","-4.3","0","0.2","0","-4.3","0","0"
"1","23","0","0","0","-4.4","0","0.2","0","-4.4","0","0"
"1","23","1","0","0","-4.4","0","0.2","0","-4.4","0","0"
"1","23","2","0","0","-4.4","0","0.2","0","-4.4","0","0"
"1","23","3","0","0","-4.4","0","0.2","0","-4.4","0","0"
"1","23","4","0","0","-4.3","0","0.2","0","-4.3","0","0"
"1","23","5","0","0","-4.3","0","0.2","0","-4.3","0","0"
"1","23","6","0","0","-4.2","0","0.2","0","-4.2","0","0"
"1","23","7","0","8","-4","0","0.2","7.264","-3.746","26.466","0"
"1","23","8","0","50","-3.8","0","0.2","46.84","-1.89","281.37","244.111"
"1","23","9","1","102","-3.6","0","0.2","100.137","0.502","622.743","573.388"
"1","23","10","6","138","-3.4","0","0.2","138.062","2.255","861.813","803.987"
"1","23","11","8","155","-3.2","0","0.2","153.921","3.102","959.594","898.302"
"1","23","12","7","149","-3","0","0.2","144.426","2.914","899.614","840.448"
"1","23","13","8","120","-3","0","0.2","114.19","1.678","710.481","658.016"
"1","23","14","0","76","-2.9","0","0.2","68.073","-0.114","417.078","375.01"
"1","23","15","0","23","-2.9","0","0.2","20.111","-2.09","111.746","80.497"
"1","23","16","0","1","-2.9","0","0.2","0","-2.9","0","0"
"1","23","17","0","0","-2.8","0","0.2","0","-2.8","0","0"
"1","23","18","0","0","-2.8","0","0.2","0","-2.8","0","0"
"1","23","19","0","0","-2.7","0","0.2","0","-2.7","0","0"
"1","23","20","0","0","-2.7","0","0.2","0","-2.7","0","0"
"1","23","21","0","0","-2.6","0","0.2","0","-2.6","0","0"
"1","23","22","0","0","-2.6","0","0.2","0","-2.6","0","0"
"1","23","23","0","0","-2.5","0","0.2","0","-2.5","0","0"
"1","24","0","0","0","-2.5","0","0.2","0","-2.5","0","0"
"1","24","1","0","0","-2.5","0","0.2","0","-2.5","0","0"
"1","24","2","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","24","3","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","24","4","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","24","5","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","24","6","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","24","7","0","8","-2.4","0","0.2","7.264","-2.146","26.267","0"
"1","24","8","0","51","-2.5","0","0.2","47.811","-0.55","286.17","248.741"
"1","24","9","2","103","-2.5","0","0.2","101.701","1.666","630.175","580.557"
"1","24","10","6","140","-2.5","0","0.2","140.045","3.236","871.249","813.088"
"1","24","11","8","157","-2.5","0","0.2","155.849","3.881","968.962","907.338"
"1","24","12","7","151","-2.5","0","0.2","146.312","3.491","909.577","850.058"
"1","24","13","8","122","-2.6","0","0.2","116.053","2.154","721.121","668.279"
"1","24","14","0","78","-2.7","0","0.2","69.884","0.16","428.33","385.863"
"1","24","15","0","24","-2.8","0","0.2","20.988","-1.953","117.486","86.034"
"1","24","16","0","1","-3","0","0.2","0","-3","0","0"
"1","24","17","0","0","-3.1","0","0.2","0","-3.1","0","0"
"1","24","18","0","0","-3.3","0","0.2","0","-3.3","0","0"
"1","24","19","0","0","-3.4","0","0.2","0","-3.4","0","0"
"1","24","20","0","0","-3.5","0","0.2","0","-3.5","0","0"
"1","24","21","0","0","-3.6","0","0.2","0","-3.6","0","0"
"1","24","22","0","0","-3.6","0.7","0.2","0","-3.6","0","0"
"1","24","23","0","0","-3.5","1.3","0.2","0","-3.5","0","0"
"1","25","0","0","0","-3.5","2","0.2","0","-3.5","0","0"
"1","25","1","0","0","-3.4","1.7","0.2","0","-3.4","0","0"
"1","25","2","0","0","-3.4","1.3","0.2","0","-3.4","0","0"
"1","25","3","0","0","-3.3","1","0.2","0","-3.3","0","0"
"1","25","4","0","0","-3.4","0.7","0.2","0","-3.4","0","0"
"1","25","5","0","0","-3.6","0.3","0.2","0","-3.6","0","0"
"1","25","6","0","0","-3.7","0","0.2","0","-3.7","0","0"
"1","25","7","0","9","-3.7","1","0.2","7.855","-3.495","28.656","0.352"
"1","25","8","0","52","-3.6","2","0.2","48.769","-2.415","294.569","256.842"
"1","25","9","2","105","-3.6","3","0.2","103.753","-1.495","651.079","600.72"
"1","25","10","6","142","-3.4","3","0.2","142.015","-0.519","896.122","837.08"
"1","25","11","8","159","-3.3","3","0.2","157.767","-0.1","995.53","932.965"
"1","25","12","7","153","-3.1","3","0.2","148.19","-0.094","933.713","873.339"
"1","25","13","9","124","-3.1","3","0.2","118.406","-0.697","744.136","690.479"
"1","25","14","0","80","-3","3","0.2","71.692","-1.546","442.916","399.933"
"1","25","15","0","26","-3","3","0.2","22.744","-2.545","128.733","96.882"
"1","25","16","0","1","-3","2.7","0.2","0","-3","0","0"
"1","25","17","0","0","-3.1","2.3","0.2","0","-3.1","0","0"
"1","25","18","0","0","-3.1","2","0.2","0","-3.1","0","0"
"1","25","19","0","0","-3.1","2.7","0.2","0","-3.1","0","0"
"1","25","20","0","0","-3","3.3","0.2","0","-3","0","0"
"1","25","21","0","0","-3","4","0.2","0","-3","0","0"
"1","25","22","0","0","-3.1","4","0.2","0","-3.1","0","0"
"1","25","23","0","0","-3.1","4","0.2","0","-3.1","0","0"
"1","26","0","0","0","-3.2","4","0.2","0","-3.2","0","0"
"1","26","1","0","0","-3.3","3.7","0.2","0","-3.3","0","0"
"1","26","2","0","0","-3.3","3.3","0.2","0","-3.3","0","0"
"1","26","3","0","0","-3.4","3","0.2","0","-3.4","0","0"
"1","26","4","0","0","-3.5","2.7","0.2","0","-3.5","0","0"
"1","26","5","0","0","-3.5","2.3","0.2","0","-3.5","0","0"
"1","26","6","0","0","-3.6","2","0.2","0","-3.6","0","0"
"1","26","7","0","9","-3.6","2","0.2","7.854","-3.436","28.645","0.341"
"1","26","8","0","54","-3.5","2","0.2","50.948","-2.262","308.331","270.117"
"1","26","9","2","106","-3.5","2","0.2","104.593","-0.948","655.218","604.712"
"1","26","10","7","144","-3.2","2","0.2","144.716","0.33","910.799","851.237"
"1","26","11","8","161","-3","2","0.2","159.676","0.893","1004.039","941.173"
"1","26","12","8","155","-2.7","2","0.2","150.695","0.975","946.133","885.318"
"1","26","13","9","126","-2.6","1.7","0.2","120.262","0.524","752.68","698.721"
"1","26","14","0","82","-2.6","1.3","0.2","73.497","-0.512","452.846","409.511"
"1","26","15","0","27","-2.5","1","0.2","23.621","-1.786","134.084","102.044"
"1","26","16","0","1","-2.6","1","0.2","0","-2.6","0","0"
"1","26","17","0","0","-2.6","1","0.2","0","-2.6","0","0"
"1","26","18","0","0","-2.7","1","0.2","0","-2.7","0","0"
"1","26","19","0","0","-2.7","1","0.2","0","-2.7","0","0"
"1","26","20","0","0","-2.8","1","0.2","0","-2.8","0","0"
"1","26","21","0","0","-2.8","1","0.2","0","-2.8","0","0"
"1","26","22","0","0","-2.7","1","0.2","0","-2.7","0","0"
"1","26","23","0","0","-2.5","1","0.2","0","-2.5","0","0"
"1","27","0","0","0","-2.4","1","0.2","0","-2.4","0","0"
"1","27","1","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","27","2","0","0","-2.3","1","0.2","0","-2.3","0","0"
"1","27","3","0","0","-2.2","1","0.2","0","-2.2","0","0"
"1","27","4","0","0","-2.5","1","0.2","0","-2.5","0","0"
"1","27","5","0","0","-2.7","1","0.2","0","-2.7","0","0"
"1","27","6","0","0","-2.9","1","0.2","0","-2.9","0","0"
"1","27","7","0","9","-3.2","1","0.2","7.853","-2.995","28.582","0.28"
"1","27","8","0","55","-3.2","1","0.2","51.882","-1.618","313.684","275.279"
"1","27","9","2","108","-3.1","1","0.2","106.619","0.162","665.587","614.714"
"1","27","10","7","146","-3.1","1","0.2","146.666","1.386","919.692","859.814"
"1","27","11","8","163","-3","1","0.2","161.577","1.939","1012.197","949.042"
"1","27","12","8","157","-3","2","0.2","152.563","0.72","958.877","897.612"
"1","27","13","10","128","-3","1","0.2","122.614","0.751","767.225","712.751"
"1","27","14","0","84","-3","2","0.2","75.298","-1.164","465.681","421.891"
"1","27","15","0","29","-3.1","1","0.2","25.378","-2.333","145.38","112.94"
"1","27","16","0","2","-3.1","1","0.2","0","-3.1","0","0"
"1","27","17","0","0","-3.2","1","0.2","0","-3.2","0","0"
"1","27","18","0","0","-3.1","0","0.2","0","-3.1","0","0"
"1","27","19","0","0","-2.9","1","0.2","0","-2.9","0","0"
"1","27","20","0","0","-2.8","0","0.2","0","-2.8","0","0"
"1","27","21","0","0","-2.9","1","0.2","0","-2.9","0","0"
"1","27","22","0","0","-3.1","1","0.2","0","-3.1","0","0"
"1","27","23","0","0","-3","0","0.2","0","-3","0","0"
"1","28","0","0","0","-2.8","0","0.2","0","-2.8","0","0"
"1","28","1","0","0","-2.7","0","0.2","0","-2.7","0","0"
"1","28","2","0","0","-2.6","0","0.2","0","-2.6","0","0"
"1","28","3","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","28","4","0","0","-2.4","0","0.2","0","-2.4","0","0"
"1","28","5","0","0","-2.3","0","0.2","0","-2.3","0","0"
"1","28","6","0","0","-2.2","1","0.2","0","-2.2","0","0"
"1","28","7","0","10","-1.9","0","0.2","8.728","-1.595","31.705","3.292"
"1","28","8","0","57","-1.6","0","0.2","54.034","0.606","324.616","285.825"
"1","28","9","3","110","-1.4","1","0.2","109.344","1.945","678.722","627.383"
"1","28","10","7","147","-1.3","1","0.2","147.459","3.21","918.399","858.567"
"1","28","11","8","165","-1.1","0","0.2","163.468","5.591","1010.356","947.266"
"1","28","12","8","159","-0.9","0","0.2","154.423","5.422","953.885","892.796"
"1","28","13","5","132","-1","1","0.2","123.948","2.791","769.493","714.937"
"1","28","14","0","86","-0.9","1","0.2","77.095","1.457","472.561","428.527"
"1","28","15","0","31","-1","1","0.2","27.136","-0.179","155.017","122.235"
"1","28","16","0","2","-1.2","1","0.2","0","-1.2","0","0"
"1","28","17","0","0","-1.7","1","0.2","0","-1.7","0","0"
"1","28","18","0","0","-2.1","1","0.2","0","-2.1","0","0"
"1","28","19","0","0","-1.5","1","0.2","0","-1.5","0","0"
"1","28","20","0","0","-1.2","0","0.2","0","-1.2","0","0"
"1","28","21","0","0","-1.3","0","0.2","0","-1.3","0","0"
"1","28","22","0","0","-1.2","1","0.2","0","-1.2","0","0"
"1","28","23","0","0","-1.8","1","0.2","0","-1.8","0","0"
"1","29","0","0","0","-1.4","1","0.2","0","-1.4","0","0"
"1","29","1","0","0","-1.4","1","0.2","0","-1.4","0","0"
"1","29","2","0","0","-1.6","1","0.2","0","-1.6","0","0"
"1","29","3","0","0","-1.6","1","0.2","0","-1.6","0","0"
"1","29","4","0","0","-1.6","2","0.2","0","-1.6","0","0"
"1","29","5","0","0","-1.5","2","0.2","0","-1.5","0","0"
"1","29","6","0","0","-1.3","2","0.2","0","-1.3","0","0"
"1","29","7","0","10","-1.1","2","0.2","8.727","-0.918","31.6","3.192"
"1","29","8","0","58","-0.9","2","0.2","54.938","0.436","330.769","291.759"
"1","29","9","3","112","-1","3","0.2","111.343","1.26","693.35","641.493"
"1","29","10","318","177","-0.6","4","0.2","453.409","7.298","2889.993","2760.3"
"1","29","11","413","174","-0.5","5","0.2","501.447","7.135","3200.517","3059.821"
"1","29","12","578","111","0","5","0.2","511.25","7.791","3268.154","3125.061"
"1","29","13","404","142","-0.1","5","0.2","363.03","5.429","2324.513","2214.858"
"1","29","14","406","80","-1","6","0.2","219.952","1.93","1332.99","1258.467"
"1","29","15","181","46","-2.6","7","0.2","66.308","-1.841","338.116","298.846"
"1","29","16","0","5","-4.2","10","0.2","0","-4.2","0","0"
"1","29","17","0","0","-5.4","8","0.2","0","-5.4","0","0"
"1","29","18","0","0","-6","10","0.2","0","-6","0","0"
"1","29","19","0","0","-6.4","9","0.2","0","-6.4","0","0"
"1","29","20","0","0","-6.7","10","0.2","0","-6.7","0","0"
"1","29","21","0","0","-6.7","10","0.2","0","-6.7","0","0"
"1","29","22","0","0","-6.8","9.5","0.2","0","-6.8","0","0"
"1","29","23","0","0","-6.9","9","0.2","0","-6.9","0","0"
"1","30","0","0","0","-7.3","9","0.2","0","-7.3","0","0"
"1","30","1","0","0","-7.4","9","0.2","0","-7.4","0","0"
"1","30","2","0","0","-7.5","9","0.2","0","-7.5","0","0"
"1","30","3","0","0","-7.6","9","0.2","0","-7.6","0","0"
"1","30","4","0","0","-7.9","9","0.2","0","-7.9","0","0"
"1","30","5","0","0","-8","9","0.2","0","-8","0","0"
